n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
136;DR.L1.PMU1.EmergStop;Коробка локального управления STLB10 (+10,8 м): Кнопка аварийного останова S12;1.OA-08.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;14.0;12.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
137;DR.L1.GR1_PMU_ST_PMU_Started;Коробка локального управления STLB10 (+10,8 м): Запуск грохота 1836-1P S2;1.HS-01.I;Грохот №1 (RF1836-1);ПМУ;12M1;2.0;1.0;2.0;14.0;13.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
138;DR.L1.SD1.ST_PMU_Started;Коробка локального управления STLB10 (+10,8 м): Запуск дробилки HP500 S3;1.HS-02.I;КСД №1 (HP500);Дробилка;14M1;2.0;1.0;2.0;14.0;14.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
139;DR.L1.SD1_NS_ST_PMU_Started;Коробка локального управления STLB10 (+10,8 м): Запуск смазочного насоса дробилки HP500 S4;1.HS-03.I;КСД №1 (HP500);Смазочный насос;16M1;2.0;1.0;2.0;14.0;15.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
140;DR.L1.SD1_OV_ST_PMU_Started;Коробка локального управления STLB10 (+10,8 м): Запуск охладителя вентилятора дробилки HP500 S5;1.HS-04.I;КСД №1 (HP500);Охладитель вентилятора;17M1;2.0;1.0;2.0;14.0;16.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
141;DR.L1.SD1_VN_ST_PMU_Started;Коробка локального управления STLB10 (+10,8 м): Запуск воздуходувки дробилки HP500;1.HS-05.I;КСД №1 (HP500);Воздуходувка;18M1;2.0;1.0;2.0;14.0;17.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
142;DR.L1.PMU2.Mode_Local;Коробка локального управления STLB20 (+6,1 м): Локальный/дистанционный S1;1.OI-02.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;14.0;18.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
143;DR.L1.PMU2.EmergStop;Коробка локального управления STLB20 (+6,1 м): Кнопка аварийного останова S12;1.OA-09.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;14.0;19.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
144;DR.L1.GR2_PMU_ST_PMU_Started;Коробка локального управления STLB20 (+6,1 м): Запуск грохота 2461-2D S2;1.HS-06.I;Грохот №2 (EF2461);ПМУ;22M1;2.0;1.0;2.0;14.0;20.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
145;DR.L1.PMU3.Local;Коробка локального управления STLB30 (+0,0 м): Локальный/дистанционный S1;1.OI-03.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;14.0;21.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
146;DR.L1.PMU3.EmergStop;Коробка локального управления STLB30 (+0,0 м): Кнопка аварийного останова S12;1.OA-10.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;14.0;22.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
147;DR.L1.MD1.ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск дробилки MP800 S2;1.HS-07.I;КМД №1 (MP800);Дробилка;M1;2.0;1.0;2.0;14.0;23.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
148;DR.L1.MD1_NS1_ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск смазочного насоса 1 дробилки MP800 S3;1.HS-08.I;КМД №1 (MP800);Смазочный насос 1;27M1;2.0;1.0;2.0;14.0;24.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
149;DR.L1.MD1_NS2_ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск смазочного насоса 2 дробилки MP800 S4;1.HS-09.I;КМД №1 (MP800);Смазочный насос 2;28M1;2.0;1.0;2.0;14.0;25.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
150;DR.L1.MD1_OV1_ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск охладителя вентилятора 1 дробилки MP800 S5;1.HS-10.I;КМД №1 (MP800);Охладитель вентилятора 1;29M1;2.0;1.0;2.0;14.0;26.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
151;DR.L1.MD1_OV2_ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск охладителя вентилятора 2 дробилки MP800 S6;1.HS-11.I;КМД №1 (MP800);Охладитель вентилятора 2;30M1;2.0;1.0;2.0;14.0;27.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
152;DR.L1.MD1_VN_ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск воздуходувки дробилки MP800 S7;1.HS-12.I;КМД №1 (MP800);Воздуходувка;31M1;2.0;1.0;2.0;14.0;28.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
153;DR.L1.K3A.ST_PMU_Started;Коробка локального управления STLB30 (+0,0 м): Запуск конвейера TEC1200 (ЛК-3а) S8;1.HS-13.I;Конвейер №3а (TEC1200);Конвейер;24M1;2.0;1.0;2.0;14.0;29.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
154;DR.L1.PMU.EmergStop;CCA: Кнопка аварийного останова;1.OA-11.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;14.0;30.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
155;DR.L1.PMU.U_norm;Напряжение стандартное;1.ES.EV.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;15.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
156;DR.L1.PMU.ST_EmergStop;Активирован АВАРИЙНЫЙ ОСТАНОВ;1.ES.ON.I;Каскад 1;ПМУ;Cascad;2.0;1.0;2.0;15.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
157;Резерв;Двигатель разгрузочного конвейера: конвейер запущен;35M1.R.I;Конвейер №6;Конвейер;35M1;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
158;DR.L1.K3_MS_CMD_Lmp_Started;Магнитный сепаратор:  Световой сигнал;1.10Q.LI.O;Конвейер №3;Магнитный сепаратор;10Q;2.0;1.0;6.0;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
159;Резерв;Коробка локального управления STLB10 (+10,8м): световая сигнализация;1.AL-17.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;17.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
160;DR.L1.PIT3_VR_VFD_CMD_Start;ЧП пластинчатого питателя № 3 (ПП-3): пуск;1.1M1.STR.O;Пластинчатый питатель № 3;ПИД;1M1;2.0;1.0;6.0;17.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
161;DR.L1.K3.CMD_Start;Двигатель конвейера № 3 (ЛК-3): пуск;1.11M1.STR.O;Конвейер №3;Конвейер;11M1;2.0;1.0;6.0;17.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
162;Резерв;Коробка локального управления STLB20 (+6,1м): световая сигнализация;1.AL-18.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;17.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
163;DR.L1.GR1.CMD_Start;Двигатель грохота 1836-1: пуск;1.12M1.STR.O;Грохот №1 (RF1836-1);Грохот;12M1;2.0;1.0;6.0;17.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
164;Резерв;Коробка локального управления STLB30 (+0,0м): световая сигнализация;1.AL-19.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;17.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
165;DR.L1.SD1.CMD_Start;Двигатель дробилки HP500: пуск;1.14M1.STR.O;КСД №1 (HP500);Дробилка;14M1;2.0;1.0;6.0;17.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
166;DR.L1.SD1.CMD_Start_Perm;Двигатель дробилки HP500: разрешение на пуск;1.14M1-RON.O;КСД №1 (HP500);Дробилка;14M1;2.0;1.0;6.0;17.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
167;DR.L1.SD1_NS_CMD_Start;Двигатель насоса смазки: Запуск смазочного насоса дробилки HP500;1.16M1.STR.O;КСД №1 (HP500);Смазочный насос;16M1;2.0;1.0;6.0;17.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
168;DR.L1.SD1_NG_CMD_Start;Двигатель гидравлического насоса: Запуск гидравлического насоса дробилки HP500;1.15M1.STR.O;КСД №1 (HP500);Гидравлический насос;15M1;2.0;1.0;6.0;17.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
169;DR.L1.SD1_OV_CMD_Start;Двигатель охладителя вентилятора: Запуск охладителя вентилятора дробилки HP500;1.17M1.STR.O;КСД №1 (HP500);Охладитель вентилятора;17M1;2.0;1.0;6.0;17.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
170;DR.L1.SD1_VN_CMD_Start;Двигатель воздуходувки: Запуск воздуходувки дробилки HP500;1.18M1.STR.O;КСД №1 (HP500);Воздуходувка;18M1;2.0;1.0;6.0;17.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
171;DR.L1.SD1_MSN_CMD_Start;Нагреватели масла: Запуск ТЭНов дробилки HP500;1.19R1.STR.O;КСД №1 (HP500);Нагреватели масла;19R1;2.0;1.0;6.0;17.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
172;DR.L1.K3A_VR_VFD_CMD_Start;ЧП конвейера TEC1200 (ЛК-3А): пуск;1.24M1.STR.O;Конвейер №3а (TEC1200);ПИД;24M1;2.0;1.0;6.0;17.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
173;DR.L1.MD1.CMD_Start;Двигатель дробилки MP800: пуск;1.M1.STR.O;КМД №1 (MP800);Дробилка;M1;2.0;1.0;6.0;17.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
174;DR.L1.MD1.CMD_Start_Perm;Двигатель дробилки MP800: разрешение на пуск;1.M1-RON.O;КМД №1 (MP800);Дробилка;M1;2.0;1.0;6.0;17.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
175;DR.L1.MD1_OV1_CMD_Start;Двигатель охладителя вентилятора 1: Запуск охладителя вентилятора 1 MP800;1.29M1.STR.O;КМД №1 (MP800);Охладитель вентилятора 1;29M1;2.0;1.0;6.0;17.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
176;DR.L1.MD1_OV2_CMD_Start;Двигатель охладителя вентилятора 2: Запуск охладителя вентилятора 2 MP800;1.30M1.STR.O;КМД №1 (MP800);Охладитель вентилятора 2;30M1;2.0;1.0;6.0;17.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
177;DR.L1.MD1_NS1_CMD_Start;Двигатель смазочного насоса 1: Запуск смазочного насоса дробилки MP800;1.27M1.STR.O;КМД №1 (MP800);Смазочный насос 1;27M1;2.0;1.0;6.0;17.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
178;DR.L1.MD1_NS2_CMD_Start;Двигатель смазочного насоса 2: Запуск смазочного насоса дробилки MP800;1.28M1.STR.O;КМД №1 (MP800);Смазочный насос 2;28M1;2.0;1.0;6.0;17.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
179;DR.L1.MD1_VN_CMD_Start;Двигатель воздуходувки: Запуск насоса воздуходувки дробилки MP800;1.31M1.STR.O;КМД №1 (MP800);Воздуходувка;31M1;2.0;1.0;6.0;17.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
180;DR.L1.MD1_MSN_CMD_Start;Нагреватели масла: Запуск ТЭНов дробилки MP800;1.32R1.STR.O;КМД №1 (MP800);Нагреватели масла;32R1;2.0;1.0;6.0;17.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
181;DR.L1.MD1_NG_CMD_Start;Двигатель гидравлического насоса: Запуск гидравлического насоса дробилки MP800;1.26M1.STR.O;КМД №1 (MP800);Гидравлический насос;26M1;2.0;1.0;6.0;17.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
182;Резерв;Индикация разрешения  дистанционного пуска ПП-3, ЛК-3;1.AL-20.O;Конвейер №3;Конвейер;11M1;2.0;1.0;6.0;17.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
183;Резерв;Коробка локального управления STLB10 (+10,8 м): световой сигнал H2 - Грохот RF 1836 запущен;1.AL-01.O;Грохот №1 (RF1836-1);ПМУ;12M1;2.0;1.0;6.0;17.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
184;DR.L1.SD1.CMD_Lmp_Started;Коробка локального управления STLB10 (+10,8 м): Световой сигнал H3 - дробилка HP500 запущена;1.AL-02.O;КСД №1 (HP500);Дробилка;14M1;2.0;1.0;6.0;17.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
185;DR.L1.PMU1.CMD_Snd;Коробка локального управления STLB10 (+10,8 м): Сирена ;1.AL-03.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;17.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
186;DR.L1.SD1_NS_CMD_Lmp_Started;Коробка локального управления STLB10 (+10,8 м): Световой сигнал H4 смазочный насос дробилки запущен;1.AL-04.O;КСД №1 (HP500);Смазочный насос;16M1;2.0;1.0;6.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
187;DR.L1.SD1_OV_CMD_Lmp_Started;Коробка локального управления STLB10 (+10,8 м): Световой сигнал H5 - охл.вентилятор запущен;1.AL-05.O;КСД №1 (HP500);Охладитель вентилятора;17M1;2.0;1.0;6.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
188;DR.L1.SD1_VN_CMD_Lmp_Started;Коробка локального управления STLB10 (+10,8 м): Световой сигнал H6- воздуходувка запущена;1.AL-06.O;КСД №1 (HP500);Воздуходувка;18M1;2.0;1.0;6.0;18.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
189;DR.L1.PMU2.CMD_Snd;Коробка локального управления STLB20 (+6,1 м): Сирена;1.AL-07.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;18.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
190;DR.L1.GR2_PMU_CMD_Lmp_Started;Коробка локального управления STLB20 (+6,1 м): Световой сигнал H2- Грохот EF2461 запущен;1.AL-08.O;Грохот №2 (EF2461);ПМУ;22M1;2.0;1.0;6.0;18.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
191;DR.L1.PMU3.CMD_Snd;Коробка локального управления STLB30 (+0,0 м): Сирена;1.AL-09.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
192;DR.L1.MD1.CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H2- дробилка MP800 запущена;1.AL-10.O;КМД №1 (MP800);Дробилка;M1;2.0;1.0;6.0;18.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
193;DR.L1.MD1_NS1_CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H3 - смазочный насос дробилки 1 MP800 запущен;1.AL-11.O;КМД №1 (MP800);Смазочный насос 1;27M1;2.0;1.0;6.0;18.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
194;DR.L1.MD1_NS2_CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H4 - смазочный насос дробилки 2 MP800 запущен;1.AL-12.O;КМД №1 (MP800);Смазочный насос 2;28M1;2.0;1.0;6.0;18.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
195;DR.L1.MD1_OV1_CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H5- охл.вентилятор 1 запущен;1.AL-13.O;КМД №1 (MP800);Охладитель вентилятора 1;29M1;2.0;1.0;6.0;18.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
196;DR.L1.MD1_OV2_CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H6- охл.вентилятор 2 запущен;1.AL-14.O;КМД №1 (MP800);Охладитель вентилятора 2;30M1;2.0;1.0;6.0;18.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
197;DR.L1.MD1_VN_CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H7 -воздуходувка запущена;1.AL-15.O;КМД №1 (MP800);Воздуходувка;31M1;2.0;1.0;6.0;18.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
198;DR.L1.K3A.CMD_Lmp_Started;Коробка локального управления STLB30 (+0,0 м): Световой сигнал H8- конвеер TEC1200 (ЛК-3а) запущен;1.AL-16.O;Конвейер №3а (TEC1200);Конвейер;24M1;2.0;1.0;6.0;18.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
199;DR.L1.SD1_GS.SOL1_CMD_On;SOL1 HP500 Зажим контура давления;1.SV1-01.O;КСД №1 (HP500);SOL1;SOL1;2.0;1.0;6.0;18.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
200;DR.L1.SD1_GS.SOL2_CMD_On;SOL2 HP500 Realeasing, Разжимание;1.SV1-02.O;КСД №1 (HP500);SOL2;SOL2;2.0;1.0;6.0;18.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
