n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
140;DR.L2.SD2_OV_ST_PMU_Started;КСД №2. Коробка локального управления STLB10 (+10,8 м). Запуск охладителя вентилятора дробилки S5;HS-04.I;КСД №2;Охладитель вентилятора;17M1;2.0;1.0;2.0;14.0;16.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
141;DR.L2.SD2_VN_ST_PMU_Started;КСД №2. Коробка локального управления STLB10 (+10,8 м). Запуск воздухонагнетателя дробилки;HS-05.I;КСД №2;Воздуходувка;18M1;2.0;1.0;2.0;14.0;17.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
142;DR.L2.PMU2.Mode_Local;Коробка локального управления STLB20 (+6,1 м). Локальный/дистанционный S1;OI-02.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;14.0;18.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
143;DR.L2.PMU2.EmergStop;Коробка локального управления STLB20 (+6,1 м). Кнопка аварийного останова S12;OA-09.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;14.0;19.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
144;DR.L2.GR4_PMU_ST_PMU_Started;Грохот №4. Коробка локального управления STLB20 (+6,1 м). Запуск грохота №4 S2;HS-06.I;Грохот №4;ПМУ;22M1;2.0;1.0;2.0;14.0;20.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
145;DR.L2.PMU3.Local;Коробка локального управления STLB30 (+0,0 м). Локальный/дистанционный S1;OI-03.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;14.0;21.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
146;DR.L2.PMU3.EmergStop;Коробка локального управления STLB30 (+0,0 м). Кнопка аварийного останова S12;OA-10.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;14.0;22.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
147;DR.L2.MD2.ST_PMU_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Запуск дробилки S2;HS-07.I;КМД №2;Дробилка;M1;2.0;1.0;2.0;14.0;23.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
148;DR.L2.MD2_NS1_ST_PMU_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Запуск смазочного насоса 1 дробилки S3;HS-08.I;КМД №2;Смазочный насос 1;27M1;2.0;1.0;2.0;14.0;24.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
149;DR.L2.MD2_NS2_ST_PMU_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Запуск смазочного насоса 2 дробилки S4;HS-09.I;КМД №2;Смазочный насос 2;28M1;2.0;1.0;2.0;14.0;25.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
150;DR.L2.MD2_OV1_ST_PMU_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Запуск охладителя вентилятора 1 дробилки S5;HS-10.I;КМД №2;Охладитель вентилятора 1;29M1;2.0;1.0;2.0;14.0;26.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
151;DR.L2.MD2_OV2_ST_PMU_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Запуск охладителя вентилятора 2 дробилки S6;HS-11.I;КМД №2;Охладитель вентилятора 2;30M1;2.0;1.0;2.0;14.0;27.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
152;DR.L2.MD2_VN_ST_PMU_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Запуск воздухонагнетателя дробилки S7;HS-12.I;КМД №2;Воздуходувка;31M1;2.0;1.0;2.0;14.0;28.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
153;DR.L2.K4A.ST_PMU_Started;Конвейер ЛК-4А. Коробка локального управления STLB30 (+0,0 м). Запуск конвейера ЛК-4а S8;HS-13.I;Конвейер №4а;Конвейер;24M1;2.0;1.0;2.0;14.0;29.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
154;DR.L2.PMU.EmergStop;CCA. Кнопка аварийного останова;OA-11.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;14.0;30.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
155;DR.L2.PMU.U_norm;Напряжение стандартное;ES.EV.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;15.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
156;DR.L2.PMU.ST_EmergStop;Активирован аварийный останов;ES.ON.I;Каскад 2;ПМУ;Cascad;2.0;1.0;2.0;15.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
157;Tag_157;Конвейер ЛК-6. Запущен;5M1.R.I;Конвейер №6;Конвейер;35M1;2.0;8.0;2.0;11.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
158;DR.L2.K4_MS_CMD_Lmp_Started;Конвейер ЛК-4. Магнитный сепаратор. Световой сигнал;10Q.LI.O;Конвейер №4;Магнитный сепаратор;10Q;2.0;1.0;6.0;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
159;Tag_159;Коробка локального управления STLB10 (+10,8м). Световая сигнализация;AL-17.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;17.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
160;DR.L2.PIT4_VR_VFD_CMD_Start;Пластинчатый питатель ПП-4. ЧП. Пуск;1M1.STR.O;Пластинчатый питатель №4;Пластинчатый питатель;1M1;2.0;1.0;6.0;17.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
161;DR.L2.K4.CMD_Start;Конвейер ЛК-4. Двигатель. Пуск;11M1.STR.O;Конвейер №4;Конвейер;11M1;2.0;1.0;6.0;17.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
162;Tag_162;Коробка локального управления STLB20 (+6,1м). Световая сигнализация;AL-18.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;17.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
163;DR.L2.GR3.CMD_Start;Грохот №3. Пуск;12M1.STR.O;Грохот №3;Грохот;12M1;2.0;1.0;6.0;17.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
164;Tag_164;Коробка локального управления STLB30 (+0,0м). Световая сигнализация;AL-19.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;17.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
165;DR.L2.SD2.CMD_Start;КСД №2. Двигатель дробилки. Пуск;14M1.STR.O;КСД №2;Дробилка;14M1;2.0;1.0;6.0;17.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
166;DR.L2.SD2.CMD_Start_Perm;КСД №2. Двигатель дробилки. Разрешение на пуск;14M1-RON.O;КСД №2;Дробилка;14M1;2.0;1.0;6.0;17.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
167;DR.L2.SD2_NS_CMD_Start;КСД №2. Двигатель насоса смазки. Запуск смазочного насоса дробилки;16M1.STR.O;КСД №2;Смазочный насос;16M1;2.0;1.0;6.0;17.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
168;DR.L2.SD2_NG_CMD_Start;КСД №2. Гидравлический насос. Пуск;15M1.STR.O;КСД №2;Гидравлический насос;15M1;2.0;1.0;6.0;17.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
169;DR.L2.SD2_OV_CMD_Start;КСД №2. Вентилятор. Пуск;17M1.STR.O;КСД №2;Охладитель вентилятора;17M1;2.0;1.0;6.0;17.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
170;DR.L2.SD2_VN_CMD_Start;КСД №2. Воздухонагнетатель. Пуск;18M1.STR.O;КСД №2;Воздуходувка;18M1;2.0;1.0;6.0;17.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
171;DR.L2.SD2_MSN_CMD_Start;КСД №2. Нагреватели масла. Запуск ТЭНов дробилки;19R1.STR.O;КСД №2;Нагреватели масла;19R1;2.0;1.0;6.0;17.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
172;DR.L2.K4A_VR_VFD_CMD_Start;Конвейер ЛК-4А. ЧП. Пуск;24M1.STR.O;Конвейер №4а;Конвейер;24M1;2.0;1.0;6.0;17.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
173;DR.L2.MD2.CMD_Start;КМД №2. Пуск;M1.STR.O;КМД №2;Дробилка;M1;2.0;1.0;6.0;17.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
174;DR.L2.MD2.CMD_Start_Perm;КМД №2. Разрешение на пуск;M1-RON.O;КМД №2;Дробилка;M1;2.0;1.0;6.0;17.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
175;DR.L2.MD2_OV1_CMD_Start;КМД №2. Вентилятор №1. Пуск;29M1.STR.O;КМД №2;Охладитель вентилятора 1;29M1;2.0;1.0;6.0;17.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
176;DR.L2.MD2_OV2_CMD_Start;КМД №2. Вентилятор №2. Пуск;30M1.STR.O;КМД №2;Охладитель вентилятора 2;30M1;2.0;1.0;6.0;17.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
177;DR.L2.MD2_NS1_CMD_Start;КМД №2. Смазочный насос №1. Пуск;27M1.STR.O;КМД №2;Смазочный насос 1;27M1;2.0;1.0;6.0;17.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
178;DR.L2.MD2_NS2_CMD_Start;КМД №2. Смазочный насос №2. Пуск;28M1.STR.O;КМД №2;Смазочный насос 2;28M1;2.0;1.0;6.0;17.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
179;DR.L2.MD2_VN_CMD_Start;КМД №2. Воздухонагнетатель. Пуск;31M1.STR.O;КМД №2;Воздуходувка;31M1;2.0;1.0;6.0;17.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
180;DR.L2.MD2_MSN_CMD_Start;КМД №2. Нагреватели масла. Запуск ТЭНов дробилки;32R1.STR.O;КМД №2;Нагреватели масла;32R1;2.0;1.0;6.0;17.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
181;DR.L2.MD2_NG_CMD_Start;КМД №2. Гидравлический насос. Пуск;26M1.STR.O;КМД №2;Гидравлический насос;26M1;2.0;1.0;6.0;17.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
182;Tag_182;Конвейер ЛК-4. Индикация разрешения дистанционного пуска ПП-4, ЛК-4;AL-20.O;Конвейер №4;Конвейер;11M1;2.0;1.0;6.0;17.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
183;Tag_183;Грохот №3. Коробка локального управления STLB10 (+10,8 м). Световой сигнал H2 - Грохот №3 запущен;AL-01.O;Грохот №3;ПМУ;12M1;2.0;1.0;6.0;17.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
184;DR.L2.SD2.CMD_Lmp_Started;КСД №2. Коробка локального управления STLB10 (+10,8 м). Световой сигнал H3 - дробилка запущена;AL-02.O;КСД №2;Дробилка;14M1;2.0;1.0;6.0;17.0;31.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
185;DR.L2.PMU1.CMD_Snd;Коробка локального управления STLB10 (+10,8 м). Сирена ;AL-03.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;17.0;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
186;DR.L2.SD2_NS_CMD_Lmp_Started;КСД №2. Коробка локального управления STLB10 (+10,8 м). Световой сигнал H4 смазочный насос дробилки запущен;AL-04.O;КСД №2;Смазочный насос;16M1;2.0;1.0;6.0;18.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
187;DR.L2.SD2_OV_CMD_Lmp_Started;КСД №2. Коробка локального управления STLB10 (+10,8 м). Световой сигнал H5 - охл.вентилятор запущен;AL-05.O;КСД №2;Охладитель вентилятора;17M1;2.0;1.0;6.0;18.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
188;DR.L2.SD2_VN_CMD_Lmp_Started;КСД №2. Коробка локального управления STLB10 (+10,8 м). Световой сигнал H6 - воздухонагнетатель запущен;AL-06.O;КСД №2;Воздуходувка;18M1;2.0;1.0;6.0;18.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
189;DR.L2.PMU2.CMD_Snd;Коробка локального управления STLB20 (+6,1 м). Сирена;AL-07.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;18.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
190;DR.L2.GR4_PMU_CMD_Lmp_Started;Грохот №4. Коробка локального управления STLB20 (+6,1 м). Световой сигнал H2 - Грохот №4 запущен;AL-08.O;Грохот №4;ПМУ;22M1;2.0;1.0;6.0;18.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
191;DR.L2.PMU3.CMD_Snd;Коробка локального управления STLB30 (+0,0 м). Сирена;AL-09.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;18.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
192;DR.L2.MD2.CMD_Lmp_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H2 - дробилка запущена;AL-10.O;КМД №2;Дробилка;M1;2.0;1.0;6.0;18.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
193;DR.L2.MD2_NS1_CMD_Lmp_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H3 - смазочный насос дробилки 1 запущен;AL-11.O;КМД №2;Смазочный насос 1;27M1;2.0;1.0;6.0;18.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
194;DR.L2.MD2_NS2_CMD_Lmp_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H4 - смазочный насос дробилки 2 запущен;AL-12.O;КМД №2;Смазочный насос 2;28M1;2.0;1.0;6.0;18.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
195;DR.L2.MD2_OV1_CMD_Lmp_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H5 - вентилятор 1 запущен;AL-13.O;КМД №2;Охладитель вентилятора 1;29M1;2.0;1.0;6.0;18.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
196;DR.L2.MD2_OV2_CMD_Lmp_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H6 - вентилятор 2 запущен;AL-14.O;КМД №2;Охладитель вентилятора 2;30M1;2.0;1.0;6.0;18.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
197;DR.L2.MD2_VN_CMD_Lmp_Started;КМД №2. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H7 - воздухонагнетатель запущен;AL-15.O;КМД №2;Воздуходувка;31M1;2.0;1.0;6.0;18.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
198;DR.L2.K4A.CMD_Lmp_Started;Конвейер ЛК-4А. Коробка локального управления STLB30 (+0,0 м). Световой сигнал H8- конвейер ЛК-4а запущен;AL-16.O;Конвейер №4а;Конвейер;24M1;2.0;1.0;6.0;18.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
199;DR.L2.SD2_GS.SOL1_CMD_On;КСД №2. SOL1 Включить - Контур Зажимного цилиндра;SV1-01.O;КСД №2;SOL1;SOL1;2.0;1.0;6.0;18.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
200;DR.L2.SD2_GS.SOL2_CMD_On;КСД №2. SOL2 Включить - Изоляция г/аккум. Зажимного цилиндра;SV1-02.O;КСД №2;SOL2;SOL2;2.0;1.0;6.0;18.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
201;DR.L2.SD2_GS.SOL3_CMD_On;КСД №2. SOL3 Включить - Сброс давления Зажимного цилиндра;SV1-03.O;КСД №2;SOL3;SOL3;2.0;1.0;6.0;18.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
202;DR.L2.SD2_GS.SOL4_CMD_On;КСД №2. SOL4 Включить - Байпас первого г/насоса;SV1-04.O;КСД №2;SOL4;SOL4;2.0;1.0;6.0;18.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
203;DR.L2.SD2_GS.SOL5_CMD_On;КСД №2. SOL5 Включить - Открытие щели;SV1-05.O;КСД №2;SOL5;SOL5;2.0;1.0;6.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
204;DR.L2.SD2_GS.SOL6_CMD_On;КСД №2. SOL6 Включить - Закрытие щели;SV1-06.O;КСД №2;SOL6;SOL6;2.0;1.0;6.0;18.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
205;DR.L2.SD2_GS.SOL7_CMD_On;КСД №2. SOL7 Включить - Контур Разжимного цилиндра;SV1-07.O;КСД №2;SOL7;SOL7;2.0;1.0;6.0;18.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
206;DR.L2.SD2_GS.SOL8_CMD_On;КСД №2. SOL8 Включить - Очистка;SV1-08.O;КСД №2;SOL8;SOL8;2.0;1.0;6.0;18.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
